Reporting Period	ID RSSD	UBPRD490	UBPRD646	UBPRD647	UBPRD648	UBPRD649	UBPRD650	UBPRE392	UBPRE632	UBPRE657	UBPRE658	UBPRE663	UBPRE880	UBPRE881	UBPRE882	UBPRE883	UBPRE884	UBPRE885	UBPRE886	UBPRE887	UBPRE888	UBPRE889	UBPRE890	UBPRE891	UBPRE892	UBPRE893	UBPRE894	UBPRE895	UBPRFB78	UBPRFB79	UBPRFB80	UBPRFB81	UBPRFB82	UBPRFB83	
		LN_CNSTRC_CYA_TC	CONST_RE_TLN	CRE_NONOWN_TC	CRE_NONOWN_TLN	CRE_TOT_TC	CRE_TOT_TLN	LN_NFRM_NRES_TC	LN_1T4_CNSTRC_TC	LN_OTH_CNSTRC_TC	LN_RE_LNLS_CYA_TC	LN_HE_CYA_TC	LN_RE_FARM_TC	LN_FAM_MULT_TC	LN_NFARM_LNLS_TC	LN_NFRM_OWNROCC_TC	RE_TOT_CYA_TC	LN_FIN_CYA_TC	LN_FARM_CYA_TC	LN_CMID_CYA_TC	LN_DOM_IND_TC	LN_CRCD_CYA_TC	LN_SCM_DOM_TC	LN_OFC_FGN_TC	LN_DOM_CYA_TC	LS_DOM_RCV_TC	LN_GOVT_FGN_TC	LN_CML_RE_TC	RTO 1-4 FAM 1ST LIEN LN CPT	RTO 1-4 FAM JR LIEN LN CPT	RTO RE LN IN FO CPT	RTO AUTO LN CPT	RTO LS IND CPT	RTO OTHR LS CPT	
12/31/2018 11:59:59 PM	980773	16.68	4.08	42	10.27	92.39	22.58	20.14	7.49	9.19	297.34	12.22	1.8	5.17	70.53	50.39	391.53	0	0.95	7.99	8.47	0	0	0	0.19	0		0	280.78	4.34		4.53			
12/31/2018 11:59:59 PM	980951	19.8	4.28	94.3	20.38	212.52	45.92	65.61	4.82	14.99	54.7	7.37	2.77	8.89	183.82	118.22	269.99	0	1.05	135.86	42.19	0	14.09	0	0.24	0		0	42.41	4.92		10.16			
12/31/2018 11:59:59 PM	980960	112.54	15.22	248.87	33.66	319.84	43.26	130.99	48.47	64.07	199.6	0	18.12	5.34	201.97	70.98	537.56	0	0	99.16	23.02	0	0	0	50.95	28.59		0	196.03	3.57		2.03			
12/31/2018 11:59:59 PM	981275	51.67	7.12	283.35	39.04	402.79	55.49	152.45	6.21	45.46	130.53	34.97	37.24	79.23	271.89	119.44	570.56	0	14.19	131.01	9.03	0	0.96	0	0.1	0		0	91.26	4.29		2.95	0	0	
12/31/2018 11:59:59 PM	981350	36.32	4.88	60.01	8.06	115.11	15.45	0	36.32	0	381.72	0	93.47	23.69	55.1	55.1	590.3	0	7.28	62.13	70.77	0	0	0	0	14.37		0	381.34	0.37		51.62			
12/31/2018 11:59:59 PM	981453	0.24	0.06	0.5	0.13	15.43	4.11	0.26	0.24	0	60	0	126.05	0	15.19	14.93	201.48	0	102.75	42.8	28.66	0	0	0	0	0		0	56.89	3.11		14.47			
12/31/2018 11:59:59 PM	982142	49.99	8.74	172.35	30.12	242.22	42.33	104.43	8.27	41.72	188.63	15.34	49.37	14.31	174.3	69.87	476.61	0	7.25	44.97	40.68	1.09	2.65	0	0	0		3.62	168.1	5.2		7.75			
12/31/2018 11:59:59 PM	982348	10.38	1.9	23.76	4.36	102.14	18.74	4.92	1.41	8.97	32.61	4.26	266.31	8.46	83.3	78.37	401.06	0	68.26	46.24	8.82	2.04	17.6	0	2.76	0.38		0	20.36	8		5.01			
12/31/2018 11:59:59 PM	982553	31.78	4.42	164.11	22.81	235.24	32.7	118.82	13.14	18.64	196.45	9.7	119.68	3.82	189.96	71.14	541.68	0	76.91	94.74	5.93	0	0.19	0	0.02	0		9.69	181.13	5.62		2.85			
12/31/2018 11:59:59 PM	982937	60.5	5.18	630.29	53.99	825.61	70.71	488.09	25.18	35.33	190.94	0	60.1	81.69	683.41	195.32	1076.65	0	0.02	78.7	12.15	0	0	0	0	0		0	190.91	0.03		1.88			
12/31/2018 11:59:59 PM	983055	0	0	1.5	0.52	20.2	7.03	1.5	0	0	25.23	0	132.42	0	20.2	18.7	177.84	0	66.52	32.89	9.72	0	0	0	0.21	0		0	25.23	0		6.11			
12/31/2018 11:59:59 PM	983158	0	0	0	0	1.43	0.25	0	0	0	0	0	192.1	0	1.43	1.43	193.53	0	360.1	10.2	1.23	0	0	0	1.36	0		0	0	0		0.47			
12/31/2018 11:59:59 PM	983457	12.42	3.52	201.53	57.11	203.85	57.76	174.97	0.72	11.7	63.95	5.72	0	5.55	177.28	2.31	259.21	0	0	88.27	2.83	1.08	0	0	2	0.59		8.59	58	0.23		0.16	0	0.59	
12/31/2018 11:59:59 PM	983550	29.63	6.14	60.25	12.49	146.95	30.46	20.89	12.96	16.67	98.53	28.03	46.65	9.73	107.59	86.7	292.12	0	41.21	93.71	18.72	0	20.27	0	0	16.4		0	61.63	8.87		7.51			
12/31/2018 11:59:59 PM	984258	51.89	8.77	137.29	23.2	194.22	32.82	78.42	4.62	47.27	100.74	0	20.34	6.99	135.35	56.93	315.3	0	44.15	101.62	31.15	0	19.41	0	0.55	79.56		0	98.71	2.03		19.34			
12/31/2018 11:59:59 PM	984351	0.63	0.15	27.76	6.63	27.76	6.63	24.97	0	0.63	35.02	0	129.37	2.15	24.97	0	192.14	0	156.89	56.07	12.01	0	0.51	0	1.24	0		0	35.02	0		5.83			
12/31/2018 11:59:59 PM	984379	114.4	19.21	259.3	43.54	408.88	68.66	116.93	32.2	82.2	58.48	30.59	19.68	27.97	266.51	149.58	487.04	0	2.95	85.28	5.86	1.67	1.63	0	0	14.34		0	26.56	1.33		2.43	0	14.34	
12/31/2018 11:59:59 PM	984454	0	0	40.21	6.09	68.47	10.36	3.62	0	0	165.6	25.24	212.96	0	31.87	28.26	410.44	0	198.17	39.22	11.9	0	0	0	1.05	0		36.59	133.12	7.25		8.52			
12/31/2018 11:59:59 PM	984650	0	0	0	0	0	0	0	0	0	4.21	0	10.41	0	0	0	14.62	0	37.17	25.65	45.6	0	0	0	0	0		0	4.21	0		27.88			
12/31/2018 11:59:59 PM	984856	19.68	3.51	26.23	4.68	53.62	9.57	0.57	18.75	0.93	171.59	0	163.44	5.98	27.95	27.38	388.65	0	81.61	66.13	23.61	0	0	0	0.27	0		0	171.19	0.4		9.14			
12/31/2018 11:59:59 PM	985451	72.75	17.72	86.45	21.06	121.68	29.64	6.84	46.05	26.7	226.13	18.21	7.74	6.86	42.07	35.23	355.55	0	0	40.4	14.47	0	0.05	0	0	0		0	201.42	6.5		1.99			
12/31/2018 11:59:59 PM	985479	22.5	2.79	66.68	8.28	236.34	29.34	15.62	5.8	16.7	417.36	43.26	95.55	28.56	185.29	169.66	749.26	0	0.38	52.38	4.64	0	0.65	0	0	0		0	373.99	0.12		2.94			
12/31/2018 11:59:59 PM	986159	13.17	2.12	53.44	8.6	53.44	8.6	40.27	13.17	0	166.86	11.81	70.21	0	40.27	0	290.51	0	155.99	110.23	64.06	0	0	0	0.8	0		0	111.02	44.03		42.97			
12/31/2018 11:59:59 PM	986551	28.56	4.9	60.71	10.42	92.99	15.96	30.47	5.02	23.53	124.26	7.35	120.69	1.69	62.75	32.28	337.95	0	131.34	67.81	40.28	0	3.29	0	0.84	1.22		0	103.7	13.21		21.84			
12/31/2018 11:59:59 PM	986672	45.42	7.11	205.96	32.24	298.78	46.76	135.29	11.82	33.6	202.99	31.51	32.73	25.25	228.11	92.82	534.5	0	13.22	71.71	7.71	0	11.78	0	0	0		0	170.48	1		3.3			
12/31/2018 11:59:59 PM	986757	2.86	0.53	31.08	5.79	31.08	5.79	28.22	2.86	0	11.34	0.71	48.42	0	28.22	0	90.85	0	56.78	379.92	9.5	0	0	0	0	0		0	7.77	2.86		3.3			
12/31/2018 11:59:59 PM	986935	8.56	1.49	80.57	14.03	80.57	14.03	8.22	0	8.56	164.09	0	70.04	3.97	8.22	0	254.89	0	52.49	195.65	71.31	0	0	0	0	0		59.83	162.53	1.57		29.23			
12/31/2018 11:59:59 PM	987053	49.2	7.41	226.08	34.03	354.32	53.33	137.93	44.66	4.54	212.33	27.8	1.02	35.65	266.17	128.24	564.36	0	0	82.19	1.49	0	10.11	0	0	6.22		3.3	177.78	6.75		0.63			
12/31/2018 11:59:59 PM	987231	53.81	7.63	216.4	30.68	345.7	49	119.73	3.52	50.29	102.14	4.9	103.75	42.85	249.03	129.3	551.59	0	65.09	66.67	15.32	0	6.52	0	0.26	0		0	92.68	4.56		9.7			
12/31/2018 11:59:59 PM	987259	0	0	44.96	5.25	73.99	8.64	44.96	0	0	1.54	0	347.59	0	73.99	29.03	423.12	0	331.25	91.87	8.89	0	0	0	0.78	0		0	1.54	0		4.46			
12/31/2018 11:59:59 PM	987352	43.25	7.9	147.72	26.97	210.83	38.49	49.05	12.8	30.45	59.27	1.88	48.36	55.42	112.16	63.11	318.45	0	118.63	96.67	6.62	0	7.14	0	0.2	0		0	51.38	6.01		1.23			
12/31/2018 11:59:59 PM	987576	2.73	1.97	21.95	15.86	22.17	16.01	19.22	2.04	0.69	99.65	0	1.25	0	19.43	0.21	123.07	0	0	1.96	13.38	0	0	0	0	0		0	99.65	0		3.73			
12/31/2018 11:59:59 PM	987651	38.15	13.92	44.47	16.23	96.45	35.21	6.32	31.56	6.59	91.23	0	7.4	0	58.31	51.99	195.08	0	2.16	65.23	11.27	1.28	0	0	0.22	0		0	76.75	14.47		4.44			
12/31/2018 11:59:59 PM	987848	0.98	0.17	5.6	0.97	12.13	2.1	4.62	0.98	0	160.66	16.56	171.06	0	11.15	6.53	343.85	0	105.82	46.25	26.19	0	45.61	0	0	9.63		0	144.09	0.01		17.39			
12/31/2018 11:59:59 PM	988144	13.23	2.91	37.23	8.2	53.7	11.83	19.95	7.14	6.1	194.07	0.38	99.95	4.05	36.41	16.47	347.72	0	34.44	22	11	0.99	38.66	0	0.12	0		0	193.4	0.29		4.24			
12/31/2018 11:59:59 PM	988153	2.1	0.43	52.9	10.81	108.12	22.1	34.41	1.22	0.89	58.14	7.64	99.39	16.38	89.63	55.22	265.65	0	150.53	67.36	2.58	0	0	0	0.16	3.06		0	49.93	0.56		1.73	0	3.06	
12/31/2018 11:59:59 PM	988256	0	0	8.03	5.7	8.03	5.7	8.03	0	0	28.97	0	39.89	0	8.03	0	76.9	0	31.88	15.72	15.43	0	0	0	0.77	0		0	28.4	0.57		8.26			
12/31/2018 11:59:59 PM	988452	25.61	5.17	205.32	41.46	328.05	66.24	159.52	8.15	17.47	110.73	5.4	0	20.19	282.25	122.73	438.78	0	0	41.41	4.24	0.02	0	0	10.81	0		0	101.04	4.29		3.19			
12/31/2018 11:59:59 PM	988845	37.72	8.16	170.69	36.94	198.16	42.88	114.62	3.31	34.42	45.25	0.49	64.2	13.08	142.09	27.47	302.35	0	92.99	47.32	9.87	0	0	0	9.6	0		5.27	43.51	1.24		1.44			
12/31/2018 11:59:59 PM	989141	28.14	5.19	79.51	14.67	96.3	17.77	43.31	0	28.14	121.1	10.11	68.71	8.06	60.1	16.79	286.12	0	59.76	166.17	16.86	0	5.68	0	0.78	6.6		0	107.43	3.56		9.33			
12/31/2018 11:59:59 PM	989347	6.47	1.12	137.43	23.84	216.99	37.64	111.83	6.08	0.39	72.16	1.86	79.14	19.13	191.38	79.56	368.3	0	146.67	49.03	10.94	0	1.13	0	0.34	0		0	67.94	2.36		2.6			
12/31/2018 11:59:59 PM	989534	20.77	5.38	70.1	18.16	128.28	33.24	48.58	0.07	20.7	85.76	0.75	53.26	0.74	106.76	58.18	267.3	0	2.66	71.47	38.95	1.51	5.54	0	0	0		0	84.53	0.49		4.66			
12/31/2018 11:59:59 PM	989730	96.06	12.29	220.34	28.18	426.85	54.59	119.87	58.92	37.14	249.23	40.98	8.13	4.41	326.38	206.51	684.21	0	1.62	52.47	37.69	0	3.19	0	2.75	0		0	205.08	3.17		10.91			
12/31/2018 11:59:59 PM	989758	0.29	0.05	66.93	10.94	74.41	12.17	66.64	0.29	0	27.6	2.33	357.34	0	74.12	7.48	459.36	0	85.68	23.33	14.24	0	0	0	0.26	28.71		0	25.19	0.08		7.83			
12/31/2018 11:59:59 PM	989851	68.34	17.66	87.86	22.7	111.29	28.76	19.52	49.66	18.68	151.88	0	14.04	0	42.95	23.44	277.21	0	1.37	76.18	10.28	0	0	0	1.13	20.81		0	132.3	19.58		6.38			
12/31/2018 11:59:59 PM	990053	67.35	10.52	155.42	24.28	222.32	34.73	47.33	52.3	15.05	360.82	22.07	0.87	40.74	114.23	66.91	584.02	0	0.04	36.78	19.28	0	0	0	0	0		0	322.41	16.34		1.36			
12/31/2018 11:59:59 PM	990352	9.17	1.53	73.93	12.32	109.29	18.21	47.96	4.24	4.94	66.76	0.38	220.28	16.79	83.33	35.36	396.34	0	118.51	55.37	14.4	0	15.29	0	0.32	0		0	64.75	1.64		7.09	0	0	
12/31/2018 11:59:59 PM	990642	3.46	0.57	38.31	6.29	65.87	10.81	18.74	1.6	1.86	185.28	1.72	132.07	16.12	46.3	27.56	383.23	0	77.74	79.68	61.9	2.07	0.83	0	2.61	3.35		0	175.12	8.44		22.93			
12/31/2018 11:59:59 PM	991078	0	0	8.19	1.2	32.21	4.74	4.08	0	0	490.06	13.22	5.51	4.1	28.11	24.02	527.79	0	0	59.88	92.45	0	0	0	0	0		0	461.15	15.69		63.54			
12/31/2018 11:59:59 PM	991135	15.85	2.92	176.62	32.56	341.7	62.99	140.83	0	15.85	140.21	48.22	1.16	19.95	305.91	165.08	483.07	0	0	48.13	11.29	0	0	0	0	0		0	87.73	4.27		2.98			
12/31/2018 11:59:59 PM	991340	18.34	2.82	57.74	8.87	110.71	17	35.27	1.8	16.54	74.97	25.21	13.9	2.39	88.24	52.97	197.85	0	6.97	395.06	18.36	0	0.3	0	4.33	28.28		1.73	48.84	0.92		6.99	0	28.28	
12/31/2018 11:59:59 PM	991359	6.44	0.83	78.43	10.11	124.49	16.04	65.84	1.83	4.61	213.79	2.65	194.68	6.15	111.9	46.06	532.96	0	113.96	93.09	15.48	0	0	0	5.96	14.64		0	206.69	4.46		6.53			
12/31/2018 11:59:59 PM	991555	14.54	3.97	26.04	7.1	45.87	12.51	11.49	9.51	5.04	104.48	2.07	86.49	0	31.32	19.83	236.84	0	76.78	29.91	21.49	1.32	1.51	0	0.15	0		0	101.6	0.81		13.68			
12/31/2018 11:59:59 PM	991621	37.42	9.39	81.02	20.32	136.24	34.17	26.24	10.76	26.66	193.32	20.17	15.75	17.36	81.46	55.22	345.31	0	0.61	29.99	18.82	0	3.93	0	0	0		0	166.65	6.5		10.52	0	0	
12/31/2018 11:59:59 PM	991854	36.09	5.27	42.15	6.15	42.15	6.15	6.06	0.12	35.97	29.02	0	0	0	6.06	0	71.16	0	131.83	390.95	86.93	0	0	0	4.5	0		0	29.02	0		67.09			
12/31/2018 11:59:59 PM	992851	1.43	0.35	42.21	10.37	42.21	10.37	35.7	0	1.43	6.22	0	121.62	5.08	35.7	0	170.05	0	149.44	18.72	15.92	0	16.08	0	0.68	36.25		0	6.22	0		12.04			
12/31/2018 11:59:59 PM	993250	4.2	0.6	4.2	0.6	16.46	2.37	0	4.2	0	47.44	0	168.62	0	12.26	12.26	232.51	0	360.78	84.11	14.47	0	3.94	0	0	0		0	46.29	1.15		7.85			
12/31/2018 11:59:59 PM	993353	0.52	0.07	28.99	4.14	28.99	4.14	28.47	0	0.52	21.45	0.09	351.7	0	28.47	0	402.14	0	243.13	42.92	12.45	0	0	0	0.07	0		0	21.37	0		4.43			
12/31/2018 11:59:59 PM	994435	36.28	5.76	95.1	15.09	178.08	28.25	49.49	9.22	27.07	126.51	11.02	60.42	9.33	132.47	82.98	365.02	0	52.71	159.99	30.27	3.65	17.32	0	5.02	0		0	112.89	2.6		9.21			
12/31/2018 11:59:59 PM	994770	0	0	5.83	0.75	25.5	3.27	0	0	0	661.04	0	85.34	5.83	19.66	19.66	771.88	0	0	6.59	1.08	0	0	0	0	0		0	642.06	18.98		0			
12/31/2018 11:59:59 PM	995076	94.7	14.99	259.91	41.14	402.9	63.77	152.3	34.66	60.05	67.78	12.64	43.49	10.53	295.29	142.99	511.79	0	23.64	93.12	4.76	0.81	0.6	0	0.25	0		2.37	45.74	9.41		1.8	0	0	
12/31/2018 11:59:59 PM	995272	0	0	0	0	0.49	0.16	0	0	0	312.32	26.77	0	0	0.49	0.49	312.81	0	0	0	0	0	0	0	0	0		0	280.54	5.01		0			
12/31/2018 11:59:59 PM	995517	18.85	2.88	165.02	25.19	204.15	31.16	92	9.5	9.35	138.51	0	184.16	2.98	131.12	39.12	475.61	0	69.81	50.17	57.24	2.11	0	0	1.37	1.03		51.2	134.82	3.69		10.96			
12/31/2018 11:59:59 PM	995571	40.11	8.55	144.67	30.84	197.06	42	93.52	29.39	10.72	126.26	0	64.41	11.04	145.91	52.39	387.73	0	12.18	25.23	35.64	0	7.12	0	1.25	0		0	124.75	1.51		3.98			
12/31/2018 11:59:59 PM	995674	49.73	5.11	181.44	18.64	326.68	33.57	57.47	17.42	32.31	446.24	42.53	56.35	74.24	202.71	145.24	829.27	0	8.64	127.71	8.1	0	0	0	0.02	0		0	389.31	14.4		3.79			
12/31/2018 11:59:59 PM	995955	0	0	4.02	1.17	4.02	1.17	4.02	0	0	5.47	0	34.34	0	4.02	0	43.83	0	193.09	77.38	29.28	0	0	0	1.16	0		0	5.47	0		12.03			
12/31/2018 11:59:59 PM	996260	7.05	1.19	214.23	36.05	258.02	43.42	167.36	0.51	6.55	257.52	1.23	0	39.82	211.15	43.79	515.54	16.04	0	63.09	0.01	0	0	0	0.08	0		0	256.28	0.01		0	0	0	
12/31/2018 11:59:59 PM	997052	104.46	11.94	438.22	50.09	546.87	62.5	327.9	34.56	69.9	112.87	1.22	9.89	5.86	436.56	108.65	669.63	0	4.98	177.41	7.94	0	1.58	0	13.4	0		0	100.24	11.41		1.62			
12/31/2018 11:59:59 PM	997155	8.98	2.15	45.32	10.84	48.62	11.63	35.48	7.81	1.17	220.26	0.16	14.33	0.86	38.78	3.3	283.2	0	53.45	49.52	26.76	0	0	0	0.26	4.78		0	213.25	6.85		13.68			
12/31/2018 11:59:59 PM	997557	9.1	2.64	13.16	3.81	29.33	8.49	0	9.1	0	53.11	0	71.75	4.06	16.17	16.17	154.19	0	138.66	33.47	18.93	2.14	0	0	0.15	0		0	53.11	0		13.52			
12/31/2018 11:59:59 PM	997650	49.81	9.03	127.48	23.12	195.64	35.48	58.45	1.7	48.11	55.01	9.43	51.89	13.9	126.61	68.16	297.23	0	34.92	59.78	139.08	6.74	12.46	0	8.18	0		5.32	43.99	1.6		109.91			
12/31/2018 11:59:59 PM	997847	27.18	6.95	114.65	29.33	223.83	57.27	66.06	3.3	23.88	45.5	10.97	31.86	21.4	175.25	109.18	301.19	0	11.79	61.71	3.23	0.88	12.9	0	0.02	0		0	31.74	2.79		0.56	0	0	
12/31/2018 11:59:59 PM	998358	1.56	0.36	30.2	7.03	69.25	16.12	23.04	1.56	0	44.13	0	182.7	5.6	62.08	39.05	296.08	0	74.52	27.93	27.06	0	0	0	1.8	2.21		0	44.13	0		11.95			
12/31/2018 11:59:59 PM	998648	4.87	1.62	4.87	1.62	59.27	19.66	0	4.87	0	104.45	0	28.5	0	54.39	54.39	192.21	0	27.28	42.67	38.76	1.96	0	0	0.51	0		0	103.73	0.71		16.98			
12/31/2018 11:59:59 PM	998657	147.4	16.03	199.82	21.73	306.64	33.35	30.54	118.8	28.6	326.56	0	79.3	21.88	137.36	106.82	712.5	0	67.58	105.34	31.37	0	0	0	2.62	0		0	318.46	8.1		24.31			
12/31/2018 11:59:59 PM	998844	8.72	1.2	40.83	5.62	91.32	12.58	30.19	8.67	0.05	57.14	9.75	132.37	1.92	80.68	50.49	280.83	0	324.43	81.28	12.91	0.4	26.09	0	0.37	0		0	43.33	4.06		6.78			
12/31/2018 11:59:59 PM	999355	0	0	8.14	1.67	32.2	6.61	8.14	0	0	7.87	0	178.92	0	32.2	24.06	219	0	166.98	62.19	38.67	0	0	0	0	0		0	7.87	0		5.52			
12/31/2018 11:59:59 PM	999935	93.97	12.06	272.71	34.99	383.59	49.22	141.49	53.47	40.51	282.34	40.48	21.53	33.58	252.38	110.88	683.81	0	0.44	78.92	14.96	0	1	0	0.26	0		3.66	235.87	5.99		1.39	0	0	
12/31/2018 11:59:59 PM	1000052	28	3.88	92.12	12.78	109.49	15.19	60.84	22.63	5.37	105.55	41.13	82.48	3.28	78.21	17.37	297.51	0	349.29	56.74	13.54	0	2.92	0	0.81	0		0	59	5.41		5.76			
12/31/2018 11:59:59 PM	1000100	110.59	12.25	648.97	71.87	718.32	79.55	376.79	12.17	98.42	111.74	8.03	0	161.58	446.15	69.35	830.06	0	0	15.99	1.75	0	55.14	0	0.05	0		0	102.82	0.89		0	0	0	
12/31/2018 11:59:59 PM	1000276	15.64	2.93	50.26	9.41	121.88	22.82	22.75	12.67	2.97	373.19	49.09	0	11.87	94.37	71.62	495.07	0	0	32.64	4.03	0	0	0	2.3	0		0	320.12	3.97		3.48			
12/31/2018 11:59:59 PM	1000641	20.37	3.33	89.95	14.72	139.5	22.82	60.16	5.42	14.95	235.81	32.93	38.62	9.42	109.71	49.55	413.94	0	14.07	52.67	118.36	7.51	10.04	0	0.65	1.47		0	197.84	5.05		51.13	0	1.47	
12/31/2018 11:59:59 PM	1000856	5.61	2.3	12.08	4.95	47.91	19.64	0	0	5.61	139.37	0	5.27	6.47	35.83	35.83	192.54	0	0.25	10.1	38.38	0	2.59	0	0	0		0	139.37	0		29.79			
12/31/2018 11:59:59 PM	1000959	14.89	3.4	51.54	11.76	92.02	21	30.81	6.08	8.8	112.63	17.99	68.51	5.85	71.28	40.47	273.15	0	69.9	53.22	22.35	0	13.29	0	0.15	6.36		0	84.06	10.58		8.88			
12/31/2018 11:59:59 PM	1001059	42.3	7.65	145.41	26.29	225.6	40.79	55.62	22.09	20.21	67.11	8.95	66.1	47.49	135.81	80.19	358.81	0	81.6	64.7	5.8	0	26.71	0	3.73	11.78		0	53.59	4.57		1.56	0	11.78	
12/31/2018 11:59:59 PM	1001152	130.06	33.35	223.37	57.28	250.29	64.19	73.67	16.48	113.58	73.2	2.31	12.2	13.06	100.59	26.92	329.1	0	0.52	54.17	4.48	0.1	0	0	1.68	0		6.58	30.82	40.06		0.39	0	0	
12/31/2018 11:59:59 PM	1001451	0	0	6.9	2.22	33.93	10.91	6.83	0	0	48.4	0	57.47	0.06	33.87	27.04	139.8	0	69.59	51.23	49.28	0	0	0	1.09	0		0	48.4	0		31.21			
12/31/2018 11:59:59 PM	1001639	37.3	5.67	579.88	88.07	601.29	91.32	344.13	4.87	32.43	16.12	2.29	0	180.92	365.54	21.41	599.88	0	0	57.55	0.59	0	0.21	0	0.18	0		17.53	13.47	0.36		0	0	0	
12/31/2018 11:59:59 PM	1001648	34.36	3.79	175.88	19.4	332.07	36.62	98.54	13.53	20.83	184.27	39.02	40.56	42.99	254.72	156.19	556.9	0.31	42.3	299.48	5.23	0	2.38	0	0.08	0.11		0	134.51	10.74		0.85	0	0.11	
12/31/2018 11:59:59 PM	1001817	10.03	3.63	20.21	7.32	41.25	14.93	10.18	9.15	0.88	193.45	1.9	1.62	0	31.22	21.04	236.31	0	0	17.59	22.57	1.71	0	0	0	0		0	191.45	0.1		6.72			
12/31/2018 11:59:59 PM	1001853	110.68	17.13	272.49	42.18	373.25	57.78	109.09	34.82	75.86	182.59	25.12	22.28	52.72	209.85	100.76	578.12	0	4.92	49.26	11.64	0	0	0	2.01	0		0	151.45	6.02		5.64			
12/31/2018 11:59:59 PM	1002355	24.02	2.77	121.68	14.05	270.17	31.19	66.47	0	24.02	202.23	4.5	78.87	31.2	214.96	148.49	551.28	0	29.35	150.93	130.7	0	0	0	3.94	0		0	185.08	12.65		3.41			
12/31/2018 11:59:59 PM	1002373	35.35	4.74	238.82	32.03	288.02	38.63	175.35	7.82	27.53	369.89	33.22	0	28.12	224.55	49.2	657.91	0	0	39.13	48.41	0	0	0	0.12	0		0	320.16	16.51		31.93			
12/31/2018 11:59:59 PM	1002430	44.66	6.05	344.67	46.66	479.74	64.94	192.22	11.26	33.4	201.04	17.88	4.49	107.79	327.29	135.07	685.27	0	0	52.8	0.32	0	0	0	1.27	0		0	182.48	0.68		0			
12/31/2018 11:59:59 PM	1002458	86.7	14.21	100.85	16.53	199.01	32.62	14.15	59.4	27.3	289.2	0	17.03	0	112.31	98.16	505.23	0	0.15	58.1	46.63	0	0	0	0	0		0	285.56	3.63		15.56			
12/31/2018 11:59:59 PM	1002850	25.64	5.11	59.3	11.83	102.2	20.39	29.57	0.47	25.17	81.39	0	49.72	2.18	72.47	42.9	231.39	0	48.52	186.33	9.84	0	0.68	0	0.05	24.44		1.91	75.99	5.39		1.34			
12/31/2018 11:59:59 PM	1002878	28.47	3.62	158.1	20.09	219.72	27.91	86.52	1.75	26.71	415.45	54.52	10	40.02	148.13	61.62	642.06	0	1.07	51.42	85.91	5.45	1.79	0	4.87	0		3.1	325.8	35.12		63.66	0	0	
12/31/2018 11:59:59 PM	1002953	4.51	1.45	76	24.5	140.7	45.36	39.63	0	4.51	54.41	0.87	85.89	5.3	104.33	64.69	254.44	0	6.02	37.71	8.97	0	1.41	0	0.05	1.62		26.56	53.23	0.31		3.28			
12/31/2018 11:59:59 PM	1003455	11.55	1.7	41.19	6.05	101.86	14.96	15	8.75	2.8	143.92	11.71	202.82	3.65	75.68	60.67	437.6	0	131.88	86.78	12.7	0	0	0	0.37	11.68		10.99	130.76	1.45		6.48	0	11.68	
12/31/2018 11:59:59 PM	1003558	25.9	4.28	154.77	25.6	348.78	57.7	86.49	12.64	13.26	104.36	3.32	0	42.38	280.5	194.01	453.14	0	0.2	111.83	37.16	6.79	1.92	0	0.24	0		0	80.76	20.28		12.1			
12/31/2018 11:59:59 PM	1003839	35.57	12.07	157.61	53.49	207.36	70.37	114.4	5.26	30.3	52.09	2.17	0.38	7.64	164.15	49.75	259.84	0	0	24.19	9.48	0	0.84	0	0	0.31		0	49.51	0.41		1.38			
12/31/2018 11:59:59 PM	1003950	2.75	0.55	53.09	10.54	76.69	15.23	50.34	0	2.75	211.68	0	136.95	0	73.94	23.6	425.33	0	33.12	20.09	22.72	0	2.4	0	0	0		0	204.28	7.41		7			
12/31/2018 11:59:59 PM	1004256	23.65	4.74	29.17	5.84	29.17	5.84	5.52	3.39	20.26	8.24	0	161.36	0	5.52	0	198.77	0	184.45	91.24	24.59	0.52	0	0	0.13	0		0	8.24	0		8.97			
12/31/2018 11:59:59 PM	1004470	43.13	7.02	194.56	31.68	299.08	48.69	95.34	21.1	22.03	266.22	23.68	1.29	56.08	199.86	104.52	566.59	0	0	45.66	1.97	0	0	0	0	0		0	220.77	21.77		0.41			
12/31/2018 11:59:59 PM	1005075	0	0	4.77	1.82	17.24	6.58	2.93	0	0	244.83	1.73	0	1.84	15.4	12.47	262.07	0	0	0	0.03	0	0	0	0	0		0	242.75	0.35		0			
12/31/2018 11:59:59 PM	1005552	8.2	1.8	48.55	10.67	149.16	32.77	39.08	4.28	3.92	131.85	8.57	35.7	1.26	139.7	100.62	316.71	0	18.93	54.27	61.19	0	0	0	0.1	3.94		0	122.18	1.11		31.79			
12/31/2018 11:59:59 PM	1005655	14.38	1.82	23.74	3.01	34.81	4.41	9.36	14.38	0	74.56	0	49.83	0	20.43	11.07	159.2	0	162.53	358	109.84	0	0	0	0	0		0	74.56	0		11.99			
12/31/2018 11:59:59 PM	1005851	10.69	1.21	67.73	7.65	72.09	8.15	57.04	10.69	0	61.53	0	274.97	0	61.39	4.36	408.58	0	242.19	206.45	27.67	0	0	0	0	0		0	61.53	0		8.4			
