Reporting Period	ID RSSD	UBPRD638	UBPRE389	UBPRE393	UBPRE394	UBPRE396	UBPRE414	UBPRE415	UBPRE416	UBPRE417	UBPRE418	UBPRE419	UBPRE420	UBPRE421	UBPRE422	UBPRE423	UBPRE424	UBPRE425	UBPRE426	UBPRE428	UBPRE429	UBPRE430	UBPRE431	UBPRE432	UBPRE433	UBPRE434	UBPRE435	UBPRE436	UBPRE437	UBPRE438	UBPRE439	UBPRE440	UBPRE441	UBPRE442	UBPRE443	UBPRE444	UBPRE445	UBPRE446	UBPRE447	UBPRE448	UBPRFB71	UBPRFB72	UBPRFB74	UBPRFB75	UBPRFB76	UBPRFB77	
		RE_GNMA_FORCL_AA	LN_NFRM_NRES_LNLS	LN_1T4_CNSTRC_LNLS	LN_OTH_CNSTRC_LNLS	LN_NFRM_OWNROCC_LN	LN_CNSTRC_CYA_LNLS	LN_RE_LNLS_CYA_GRS	LN_HE_CYA_GRS	LN_RE_FARM_LNLS	LN_FAM_MULT_LNLS	LN_NFARM_LNLS	RE_TOT_CYA_LNLS	LN_FIN_CYA_LNLS	LN_FARM_CYA_LNLS	LN_CMID_CYA_LNLS	LN_DOM_IND_LNLS	LN_CRCD_CYA_LNLS	LN_SCM_DOM_LNLS	LN_OFC_FGN_LNLS	LN_DOM_CYA_LNLS	LS_DOM_RCV_LNLS	LN_GOVT_FGN_LNLS	LN_CML_RE_LNLS	CMT_EXTD_CR_QAL	LN_OFCR_SHLDR_QAL	LN_OFCR_SHLDR_ASET	RE_CSTRC_DV_A	RE_FMLD_ASET_A	RE_FAM_AVG_AA	RE_FAM_MULT_AA	RE_NFARM_NRSD_AA	RE_OFC_FGN_AA	RE_OTH_AA	RE_OTH_INV_AA	RE_OTH_TOT_AVG_AA	SRVC_1T4FAM_REC_TA	SRVC_1T4FAM_NRC_TA	SRVC_OTH_NREC_TA	SRVC_1T4OTH_TA	LOAN MIX 1-4 FAM 1ST LIEN LN	LOAN MIX 1-4 FAM JR LIEN LN	LOAN MIX RE LN IN FO	LOAN MIX AUTO LN	LOAN MIX LS IND	LOAN MIX OTHR LS	
12/31/2018 11:59:59 PM	45056	0	3.17	4.21	0.2	3.25	4.41	4.54	0	9.44	0.03	6.41	24.83	0	51.17	18.31	5.69	0	0	0	0	0		0	25.06	0.62	0.33	0	0	0	0	0		0	0	0				0	4.44	0.1		0.06			
12/31/2018 11:59:59 PM	45430	0	1.66	2.06	4.06	5.83	6.13	64.19	1.1	1.39	6.85	7.49	86.05	0	0.08	5.04	8.66	0	0	0	0.16	0		0	2.46	1.32	0.72	0	0	0.06	0	0		0.07	0	0.07				0	61.41	1.68		5.23			
12/31/2018 11:59:59 PM	45458	0	8.14	0.98	0.08	2.89	1.06	25.01	0.57	20.46	0.92	11.04	58.48	0	23.63	12.09	5.71	0	0	0	0.04	0.04		0.02	22.13	1.31	0.88	0	0	0.01	0.04	0		0.05	0	0.05				0.1	24.14	0.3		3.05			
12/31/2018 11:59:59 PM	45551	0	4.92	0.39	5.66	8.1	6.05	9.94	2.12	20.34	3.57	13.03	52.92	0	18.97	27	1	0.05	0.06	0	0.04	0		0	25.69	1.91	1.48	0	0	0	0	0		0	0	0	0	0	0	0	7.43	0.39		0.46	0	0	
12/31/2018 11:59:59 PM	45560	0	18.29	5	7.31	17.16	12.32	37.13	2.24	1.85	0.7	35.45	87.44	0	0.01	9.85	1.83	0	0.38	0	0.47	0.01		0.02	21.12	1.93	1.31	0	0	0	0	0		0	0	0	0.23	0	0	0.23	33.56	1.33		0.46	0	0.01	
12/31/2018 11:59:59 PM	45775	0	7.39	0	0.14	26.77	0.14	62.17	2.05	0	0.84	34.17	97.32	0	0	2.66	0.03	0	0	0	0	0		0	6.64	2.32	1.87	0	0	0	0	0		0	0	0				0	49.18	10.94		0			
12/31/2018 11:59:59 PM	46053	0	5.3	2.34	4.21	22.28	6.55	28.27	4.34	8.33	8.18	27.59	78.92	0	3.77	12.54	4.74	0	0	0	0.03	0		6.88	17.7	0.96	0.59	0	0	0	0	0.58		0.58	0	0.58				29.42	22.29	1.64		2.31			
12/31/2018 11:59:59 PM	46941	0	18.84	2.08	0.45	17.6	2.53	27.51	6.12	18.26	6.35	36.44	91.1	0	1.38	5.25	2.18	0	0	0	0.09	0		0	10.82	3.48	2.55	0	0	0	0	0		0	0	0				0	20.75	0.65		1.08			
12/31/2018 11:59:59 PM	47247	0	2.2	5.19	7.83	19.55	13.02	45.75	5.12	3.51	3.73	21.75	87.76	0	2.68	6.94	1.47	0.03	1.15	0	0.01	0		0	13.35	0.26	0.2	0	0	0	0	0		0	0	0	0.02	151.97	0	151.99	39.41	1.22		0.76	0	0	
12/31/2018 11:59:59 PM	47256	0	12.26	3.94	5.07	16.42	9.01	40.55	0	3.13	0	28.68	81.38	0	0.47	6.91	3.05	0	8.19	0	0	0		0	4.18	1.61	1.22	0	0	0	0	0.67		0.67	0	0.67				45.25	40.19	0.36		0.68			
12/31/2018 11:59:59 PM	47452	0	2.28	2.94	1.06	7.3	4	67.29	9.05	8.41	0	9.58	89.29	0	3.01	4.81	2.28	0	0.61	0	0	0		0	9.38	0.59	0.43	0	0	0	0	0		0	0	0				0	57.96	0.29		0.44			
12/31/2018 11:59:59 PM	47500	0	2.89	0.64	1.67	8.81	2.31	78.07	2.63	0.2	2.12	11.7	94.4	0	0	3.52	1.9	0	0.16	0	0.03	0		0	10.73	0.4	0.32	0	0	0.14	0	0.03		0.17	0	0.17				6.01	74.23	1.2		0.31			
12/31/2018 11:59:59 PM	48057	0	5.09	1.53	1.24	17.15	2.76	9.68	0	17.42	2.93	22.24	55.04	0	31.18	10.03	3.61	0	0.13	0	0.02	0		0	18.6	1.62	0.96	0	0	0	0	0		0	0	0				13.6	9.34	0.34		2.01			
12/31/2018 11:59:59 PM	48150	0	1.96	0.75	0.44	4.59	1.19	19.33	0	38.09	2.77	6.54	67.92	0	20.47	5.61	5.96	0	0	0	0.04	0		0	2.65	0.84	0.52	0	0	0	0	0		0	0	0				0	18.1	1.23		4.81			
12/31/2018 11:59:59 PM	48374	0	1.14	0.43	12.85	3.85	13.28	7.13	0.71	62.19	0	4.98	87.58	0	0.26	9.48	2.66	0	0	0	0.03	0.01		0	12.43	0.12	0.11	0	0.39	0.07	0	0.01		0.47	0	0.47	0	0.39	77.64	78.03	5.95	0.46		0.65	0	0.01	
12/31/2018 11:59:59 PM	48440	0	0.83	2.36	1.1	9.18	3.46	41.42	0.91	18.48	0.57	10.01	73.93	0.29	6.11	10.98	7.22	0.1	1.27	0	0.21	0		1.09	5.98	0.51	0.32	0	0	0.01	0	0.19		0.19	0	0.19				57.16	36.69	3.82		3.88			
12/31/2018 11:59:59 PM	49054	0	30.65	1.24	5.02	1.29	6.25	10.18	0.35	14.32	9.68	31.94	72.37	0	14.5	12.5	0.07	0	0	0	0.56	0		0.44	8.32	0	0	0.23	0	0.06	1.05	0.34		1.68	0	1.68				0	8.58	1.25		0			
12/31/2018 11:59:59 PM	49148	0	0.18	0	0.67	11.81	0.67	8.18	0	32.83	5.4	11.98	59.07	0	11.07	18.02	5.26	0	1	0	5.27	0.31		0	3.82	2.28	1.09	0	0	0	0	0		0	0	0				0	8.16	0.03		2.5			
12/31/2018 11:59:59 PM	49241	0	28.72	1.86	5.18	8.89	7.04	13.69	0.75	10.25	7.39	37.61	75.98	0	13.04	7.67	2.13	0.16	0.88	0	0.3	0		0	14.68	1.57	1.25	0	0.03	0.01	0	0		0.04	0	0.04				0	12.43	0.51		0.2			
12/31/2018 11:59:59 PM	49652	0	13.27	0.15	0	6.93	0.15	21.08	0.03	20.28	0.53	20.19	62.24	0	20.16	7.05	1.27	0	0	0	0	9.28		0	21.13	6.09	3.34	0	0	0	0	0		0	0	0				4.03	21.05	0		0.1			
12/31/2018 11:59:59 PM	49858	0	5.21	22.79	8.84	15.75	31.63	31.39	0.48	0.89	4.79	20.97	89.67	0	0	8.86	1.4	0	0	0	0.06	0		0	17.95	0.93	0.73	0.05	0	0.15	0	0		0.21	0	0.21				0	30.89	0.01		0.16			
12/31/2018 11:59:59 PM	49951	0	4.91	0.62	4.12	2.35	4.73	10.62	0	29.31	2.76	7.26	54.67	0	30.18	11.69	2.93	0	0.03	0	0.5	0		0	11.51	2.3	1.94	0	0	0	0	0.04		0.04	0	0.04				0	10.48	0.14		0.82			
12/31/2018 11:59:59 PM	50144	0	0.59	0.46	4.62	13.26	5.07	54.88	0.9	6.17	0	13.85	79.98	0	1.82	4.25	13.6	0	0.23	0	0.13	0		0	9.4	4.31	1.51	0	0	0.04	0	0.04		0.08	0	0.08				0	52.65	1.32		7.83			
12/31/2018 11:59:59 PM	50461	0	13.23	1.76	7.18	54.92	8.94	13.54	5.85	0	3.75	68.15	94.37	0	0.29	5.34	0	0	0	0	0	0		1.1	37.58	0	0	0	0	0	5.26	0.31		5.57	0	5.57	0	0	0	0	2.62	5.07		0			
12/31/2018 11:59:59 PM	50872	0	12.44	0.57	1.16	4.29	1.73	75.1	3.08	1.09	4.26	16.74	98.91	0	0.1	0.48	0.48	0	0	0	0.02	0		0	6.13	0.51	0.41	0	0	0.07	0	0.18		0.26	0	0.26				0	71.76	0.26		0.11			
12/31/2018 11:59:59 PM	51253	0	21.99	0.05	1.87	1.81	1.92	63.53	2.08	1.15	0.86	23.8	91.26	0	0.47	4.96	3.19	0	0.03	0	0.08	0		0	3.6	0.4	0.32	0.3	0	0.51	0.09	0.27		1.18	0	1.18	0	3	0	3	60.47	0.98		0.13	0	0	
12/31/2018 11:59:59 PM	51356	0	0	0	4.73	5.25	4.73	27.72	0	0	0	5.25	37.71	0	8.25	42.72	10.94	0	0	0	0.39	0		7.95	6.65	0.96	0.2	0	0	0.15	0	0		0.15	0	0.15	0	0	0	0	27.72	0		0.87			
12/31/2018 11:59:59 PM	51459	0	4.38	0.13	2.89	8.88	3.02	15.03	1.43	20.75	4.4	13.25	56.45	0	31.45	9.23	2.31	0	0	0	0.18	0.37		0	31.15	0.32	0.14	0	0	0.03	0	0		0.03	0	0.03				0	13.57	0.04		1.07			
12/31/2018 11:59:59 PM	51842	0	16.19	1.38	2.13	15.7	3.51	10.85	0.77	22.96	3.29	31.89	72.5	0	17.7	8.8	0.68	0	0.31	0	0	0		0	20.44	0.41	0.35	0	0	0	0	0		0	0	0	0	23.9	0	23.9	9.1	0.98		0.17	0	0	
12/31/2018 11:59:59 PM	52719	0																									0	0	0	0	0	0		0	0	0	0	0	0	0							
12/31/2018 11:59:59 PM	52951	0	2.7	1.12	0.73	3.78	1.85	19.75	0.03	14.5	0.35	6.48	42.93	0	13.13	16.33	11.9	0.01	0.04	0	0.11	15.57		0	4.52	0.73	0.49	0	0	0.03	0	0		0.03	0	0.03				0	19.49	0.23		5.54			
12/31/2018 11:59:59 PM	53051	0	4.5	0.29	3.53	1.75	3.82	29.49	0.38	10.62	0.17	6.24	50.34	0	9.33	32.89	5.98	0	0.95	0	0.14	0.36		0	13.87	4.91	2.35	0	0	0	0	0.04		0.04	0	0.04				0	29.11	0		4.27			
12/31/2018 11:59:59 PM	53752	0	8.13	2.51	0.18	6.54	2.69	35.48	0	1.85	0	14.67	54.69	0	0.9	10.75	15.71	0	17.89	0	0.06	0		0	1.76	3.15	0.92	0	0	0	0	0		0	0	0				0	35.48	0		6.36			
12/31/2018 11:59:59 PM	54049	0	22.09	1.91	4.53	17.21	6.44	25.37	1.84	6.75	12.32	39.31	90.18	0	0.61	5.97	0.68	0.15	2.22	0	0.35	0		0	11.41	0.92	0.68	0.01	0	0	0	0.01		0.02	0	0.02				36.25	22.57	0.96		0.28			
12/31/2018 11:59:59 PM	54058	0	4.82	1.3	0.37	1.67	1.67	27.29	0.03	35.49	0.99	6.49	71.93	0	21.72	3.99	2.28	0	0	0	0.06	0.02		0	8.27	0.21	0.16	0.01	0.12	0.1	0	0.14		0.37	0	0.37	0	0	0	0	26.39	0.87		0.78	0	0.02	
12/31/2018 11:59:59 PM	54441	0	7.15	0.46	2.88	6.09	3.34	11.44	2.99	29.94	2.91	13.24	60.87	0	17.89	11.58	3.2	0	6.36	0	0.11	0		0	13.85	3.73	3.1	0	0.09	0	0	0		0.09	0	0.09				0	8.39	0.07		2.43			
12/31/2018 11:59:59 PM	54656	0	10.95	2.87	2.13	3.83	5	24.99	0	8.31	0	14.78	53.08	0	11.88	25.09	9.42	0	0.48	0	0.05	0		0.08	22.78	3.64	0.68	0	0	0.01	0	0.02		0.03	0	0.03	0	0	0	0	24.95	0.04		2.09	0	0	
12/31/2018 11:59:59 PM	54973	0	10.22	1.56	1.72	3.61	3.29	64.26	15.56	0	1.53	13.83	82.9	0	0.12	11.05	4.98	0	0	0	0.95	0		0.56	38.48	0.5	0.34	0	0	0	0	0		0	0	0	0	16.8	0.86	17.67	44.54	4.16		0	0	0	
12/31/2018 11:59:59 PM	55336	0	16.02	4.01	2.87	19.6	6.87	48.02	5.84	0	2.03	35.62	92.55	0	0	5.15	2.17	0.04	0	0	0.13	0		0	14.41	1.58	1.28	0	0	0	0	0		0	0	0				0	41.81	0.36		0.14			
12/31/2018 11:59:59 PM	55635	0	3.45	0.08	3	77.1	3.07	8.47	0.81	0	0	80.56	92.1	0	0	4.78	3.02	0.46	0	0	0.09	0		0	5.23	0.85	0.67	0	0	0	0	0.45		0.45	0	0.45				0	7.63	0.04		1.12			
12/31/2018 11:59:59 PM	55653	0	17.12	0.98	2.43	18.02	3.41	15.37	0.5	0	3.17	35.14	57.1	0	0	14.99	27.44	0	0.46	0	0	0		0	10.9	0	0	0	0	0	0	0		0	0	0				0	14.18	0.68		27.23			
12/31/2018 11:59:59 PM	55970	0	31.69	3.58	4.27	13.45	7.85	38.78	1.88	0.12	4.16	45.13	96.05	0	0	2.46	0.37	0	1.12	0	0	0		0	12.51	0.34	0.27	0	0	0	0	0		0	0	0				33.58	36.35	0.56		0			
12/31/2018 11:59:59 PM	56258	0	4.79	0.19	0	19.78	0.19	37.02	6.61	5.45	0.2	24.57	67.45	0	6.96	22.72	2.2	0	0.61	0	0.06	0		0	25.83	5.6	3.82	0	0	0	0	0		0	0	0				0	29.68	0.73		0.68			
12/31/2018 11:59:59 PM	56351		14.4	2.73	9	14.61	11.73	27.11	0.4	2.16	4.61	29.01	74.62	0	0.94	15.87	6.59	0	0.71	0	0.6	0.68		0.13	18.19	0.26	0.14	0.02	0	0.02	0	0.02		0.06	0	0.06	0	0.15	0	0.15	25.7	1		3.5	0	0.68	
12/31/2018 11:59:59 PM	56548	0	20.78	0.28	0.58	7.64	0.86	26.78	3.02	10.26	27.48	28.42	93.8	0	3.15	1.81	0.62	0.2	0.62	0	0	0		0	11.37	0.21	0.18	0	0	0	0	0		0	0	0				29.69	23.2	0.56		0.05			
12/31/2018 11:59:59 PM	56557	0	20.01	2.27	5.71	17.61	7.97	11.03	1.49	0.03	1.99	37.63	58.65	0	0	22.9	0.68	0	14.82	0	1.69	1.26		2.23	35.96	0	0	0	0	0	0	0		0	0	0	0	0	0	0	9.07	0.47		0.01	0	1.26	
12/31/2018 11:59:59 PM	56717	0	5.46	1.08	4.35	46.2	5.43	21.12	2.35	0.5	1.14	51.67	79.86	0	0.2	14.63	1.58	0	2.63	0	1.11	0		0	13.88	2.68	1.99	0	0	0.1	0.01	0.79		0.9	0	0.9				16.8	17.01	1.75		0.82			
12/31/2018 11:59:59 PM	57040	0	6.18	0.11	0	0	0.11	11.06	0.41	49.66	0.38	6.18	67.39	0	18.97	7.75	4.53	0	1.36	0	0	0		0	7.71	2.35	1.64	0	0	0.03	0	0		0.03	0	0.03	0	0	0	0	10.3	0.35		2.05			
12/31/2018 11:59:59 PM	57451	0	12.18	2.05	2.62	19.3	4.67	23.08	2.14	5.6	2.88	31.48	67.71	0	2.31	21.49	2.21	0.1	6.26	0	0.01	0		0	23.19	4.34	2	0	0	0.04	0	0		0.04	0	0.04				18.59	20.26	0.67		0.61			
12/31/2018 11:59:59 PM	58225	0	4.13	1.32	2.14	17.13	3.46	55.54	4.78	1.91	4.77	21.26	86.94	0	0.26	3.41	7.52	0	1.35	0	0.51	0		0	8.18	1.09	0.79	0	0	0.06	0.02	0.01		0.1	0	0.1				0	49.56	1.2		5.49			
12/31/2018 11:59:59 PM	58243	0	12.47	2.78	6.58	13.23	9.35	29.94	7.57	0.1	6.24	25.7	71.34	0	0.02	22.87	2.59	0.38	0.8	0	1.69	0.7		0	39.4	0.29	0.23	0.08	0	0	0	0		0.08	0	0.08	1.27	75.96	0	77.23	21.25	1.12		0.02	0	0.7	
12/31/2018 11:59:59 PM	58355	0	18.21	1.73	0	9.56	1.73	38.41	7.13	4.99	0.48	27.77	73.39	0	10.78	10.87	4.94	0	0	0	0.02	0		0	18.12	1.19	1.06	0	0	0	0	0		0	0	0				0	24.24	7.04		1.42			
12/31/2018 11:59:59 PM	58551	0	25.24	0.27	0	0	0.27	20.19	0	19.23	0	25.24	64.93	0	13.97	10.93	5.83	0	0	0	0.01	4.34		0	10.57	0.1	0.07	0	0	0.03	0	0		0.03	0	0.03				0	20.18	0.01		4.69			
12/31/2018 11:59:59 PM	58636	0	14.23	4.5	10.19	15.13	14.69	21.59	2.47	6.57	0.91	29.36	73.13	0	0.4	10.21	15.94	0.46	0	0	0.33	0		0.07	12.92	0.65	0.44	0.01	0	0.03	0	0.02		0.06	0	0.06				0	18.83	0.3		11.26			
12/31/2018 11:59:59 PM	58757		14.82	1.66	5.22	7.03	6.88	16.65	2.93	22.06	1.57	21.85	69	0	11.05	14.06	2.19	0	3.67	0	0.03	0		0	16.26	1.67	1.24	0.05	0	0.04	0	0		0.09	0	0.09				0	11.81	1.91		0.52			
12/31/2018 11:59:59 PM	58971	0	13.56	2.02	8.34	15.36	10.36	17.66	4.87	0.91	2.75	28.92	60.6	0	5.18	27.94	2.87	0.43	1.41	0	2	0		2.19	53.44	0.4	0.25	0	0	0	0	0		0	0	0	0	1.78	2.09	3.87	11.88	0.9		0.14	0	0	
12/31/2018 11:59:59 PM	59316	0	16.32	0.81	1.35	21.95	2.16	31.84	2.72	0.13	1.94	38.28	74.35	0	0.47	6.8	11.15	0	7.21	0	0.03	0		0	14.03	0.22	0.16	0.1	0	0.01	0	0		0.12	0	0.12	0	2.26	3.77	6.02	27.91	1.22		6.9	0	0	
12/31/2018 11:59:59 PM	59352	0	29.02	1.6	8.81	16.7	10.41	10.16	0	5.9	11.64	45.72	83.83	0	6.04	6.51	1.23	0	2.31	0	0.08	0		0	16.56	4.44	2.37	0	0	0	0	0		0	0	0	0	0	0	0	10.02	0.13		0.33	0	0	
12/31/2018 11:59:59 PM	59370	0	4.28	1.4	5.88	4.06	7.28	70.96	1.59	0.33	1.07	8.34	87.99	0	0	3.87	8.13	0	0	0	0.01	0		0.01	9.49	0.67	0.55	0.04	0	0.01	0	0		0.05	0	0.05				0	67.93	1.45		0.06			
12/31/2018 11:59:59 PM	59754	0	31.73	0	0	1.2	0	24.07	0	4.81	0	32.93	61.81	0	5.88	15.85	16.27	0	0	0	0.19	0		0	3.53	0.13	0.06	0	0	0	0	0		0	0	0				0	24.07	0		12.53			
12/31/2018 11:59:59 PM	60143	0	5.26	0.68	6.33	10.51	7.01	8.05	3.64	0.02	1.15	15.77	32.04	0.01	0.06	53.52	1.16	0	0.33	0.96	11.92	0.96	0	1.85	56.07	0.76	0.52	0	0	0	0	0	0	0.01	0	0.01	0	0	0.97	0.97	4.31	0.1	0.04	0.01	0	0.96	
12/31/2018 11:59:59 PM	60330	0	17.96	2.07	6.99	17.45	9.05	17.7	3.61	4.16	2.08	35.41	68.4	0	0.65	22.49	3.44	0.59	1.75	0	3.27	0		0	19.23	1.21	0.95	0.12	0	0.01	0	0.04		0.17	0	0.17	0	0	0	0	13.75	0.34		0.59	0	0	
12/31/2018 11:59:59 PM	60545	0	2.29	0.39	0.1	5.18	0.49	22.75	0	27.69	0.3	7.46	58.71	0	27.19	10.63	2.7	0	0.74	0	0.03	0		0	13.91	0.18	0.11	0	0	0.05	0	0.07		0.12	0	0.12	0	0	0	0	22.23	0.52		1.67			
12/31/2018 11:59:59 PM	60554	0	4.78	0	2.98	0	2.98	7.79	0.71	31.67	0	4.78	47.22	0	36.23	13.4	3.15	0.35	0	0	0	0		0	21.46	0.12	0.08	0	0	0	0	0		0	0	0	0	0	0	0	7.08	0		0.81			
12/31/2018 11:59:59 PM	60648	0	4.49	2.93	2.26	22.82	5.19	36.31	2.75	13.18	1.3	27.31	83.3	0	3.18	7.68	2.5	0.44	3.34	0	0.01	0		0	12.79	0.2	0.1	0	0	0	0	0		0	0	0				18.14	32.61	0.95		0.89			
12/31/2018 11:59:59 PM	61122	0	15.12	1.95	9.89	12.07	11.84	44.21	7.72	0.8	3.01	27.19	87.05	0	0.03	9	3.28	0	0.12	0	0.52	0		0.27	12.43	0.9	0.66	0.3	0.13	0.07	0	0.14		0.64	0.17	0.81	0	5.64	0	5.64	36.2	0.28		1.2	0	0	
12/31/2018 11:59:59 PM	61355	0	22.06	1.32	8.2	11.85	9.52	11.51	4.83	13.07	3.54	33.91	71.54	0	6.63	16.51	5.23	2.45	0.02	0	0.06	0.01		0	24.74	0.95	0.76	0.02	0	0	0	0		0.02	0	0.02				62.58	6.36	0.32		1.29			
12/31/2018 11:59:59 PM	61476	0	6.46	8.64	3.3	4.51	11.94	64.7	1.45	0	10.79	10.97	98.4	0	0.29	0.68	0.34	0	0	0	0.29	0		0	8.07	0.12	0.1	0	0	0	0	0		0	0	0				8.69	62.73	0.52		0.26			
12/31/2018 11:59:59 PM	61757	0	21.16	1.33	3.63	20.64	4.95	17.99	2.52	2.61	17.73	41.81	85.09	0	1.22	12.65	1.02	0	0	0	0.01	0		0	13.22	0.22	0.16	0	0	0	0	0		0	0	0	0	0	0	0	14.9	0.57		0.4			
12/31/2018 11:59:59 PM	61832	0	11.83	1.91	9.7	19.74	11.61	38.19	2.61	9.85	0.14	31.57	91.36	0	0.63	3.92	3.98	0	0.05	0	0.06	0		0	15.56	2.31	1	0.56	0	0.02	0	0		0.57	0	0.57				0	34.03	1.54		0.99			
12/31/2018 11:59:59 PM	61953	0	8.42	9.4	5.42	10.1	14.81	27.5	0.36	11.73	4.4	18.52	76.97	0	1.22	16.33	5.15	0	0	0	0	0.32		0	8.44	0.71	0.34	0	0	0	0	0.04		0.04	0	0.04				0	25.52	1.63		2			
12/31/2018 11:59:59 PM	62044	0	6.88	0.63	4.95	0	5.58	61.52	0	1.25	2.86	6.88	78.08	0	0.93	8.71	12.17	0	0	0	0.12	0		0	6.18	2.38	1.46	0	0	0.07	0	0		0.07	0	0.07				6.18	59.04	2.48		5.54			
12/31/2018 11:59:59 PM	62110	0																									0	0	0	0	0	0		0	0	0				0							
12/31/2018 11:59:59 PM	62147	0	18.09	9.03	3.94	11.79	12.97	36.41	12.62	8.62	1.15	29.88	89.03	0	2.65	4.62	2.43	0.75	0.3	0	0.97	0		0	21.1	1.08	0.68	0	0	0	0	0		0	0	0				67.36	22.55	1.24		1.32			
12/31/2018 11:59:59 PM	62772	0	17.19	4.68	8.58	15.55	13.26	17.12	4.18	0.63	4.84	32.74	68.59	0	0	9.95	19.98	0	1.45	0	0.02	0		1.71	19.61	0.78	0.68	0	0	0.01	0	0.04		0.06	0	0.06				0.24	12.77	0.16		0.02			
12/31/2018 11:59:59 PM	63050	0	5.87	3.42	1.62	5.17	5.04	54.51	6.11	2.29	0.55	11.04	73.43	0	7.6	11.59	6.67	0	0.26	0	0.29	0.17		0	15.12	0.22	0.14	0.07	0	0	0	0		0.07	0	0.07				0	48.09	0.32		5.12			
12/31/2018 11:59:59 PM	63069	0	8.07	0.42	4.54	7.39	4.96	30.99	3.29	0.07	2.81	15.46	54.28	0.24	0	22.03	2.22	0.19	1.96	0	15.31	3.96	0	3.12	47.14	0.01	0	0	0	0	0	0	0	0	0	0	0	0.02	1.56	1.59	27.66	0.04	0	0	0	3.96	
12/31/2018 11:59:59 PM	63201	0	0	0.69	0	8.11	0.69	76.81	3.5	1.54	0	8.11	87.15	0	1.77	5.46	5.57	0	0	0	0.04	0		0	8.12	0.69	0.32	0	0	0	0	0		0	0	0				0	73.13	0.18		0.97			
12/31/2018 11:59:59 PM	63573	0	24.66	16.13	0.05	13.77	16.18	28.31	4.44	0	13.02	38.43	95.94	0	0	4.06	0	0	0	0	0	0		0	6.07	0	0	0	0	0	0	0		0	0	0				9.85	23.24	0.63		0			
12/31/2018 11:59:59 PM	63733	0	12.13	2.28	6.43	12.83	8.71	32.17	8.52	11.41	3.25	24.96	80.49	0	1.54	7.6	8.94	0	0.85	0	0.57	0		0	16.22	0.09	0.06	0	0	0.02	0	0.03		0.05	0	0.05	0	0	0	0	23.38	0.26		2.9	0	0	
12/31/2018 11:59:59 PM	63742	0	9.44	1.61	4.83	31.02	6.44	14.36	4.8	1.48	7.32	40.46	70.06	0	0.82	27.99	0.7	0	0.27	0	0.17	0		0.08	21.38	4.63	3.77	0	0	0	0	0		0	0	0				42.48	9.38	0.17		0.17			
12/31/2018 11:59:59 PM	63751	0	7.74	0.02	0	0	0.02	75.71	0	3.33	0	7.74	86.79	0	0.77	1.2	11.24	0	0	0	0	0		0	2.14	0.19	0.14	0	0	1.9	0	0		1.9	0	1.9	0	0	0	0	75.48	0.23		10.02			
12/31/2018 11:59:59 PM	64150	0	15.89	4.96	4.62	14.33	9.59	12.11	3.06	7.71	8.74	30.22	68.37	0	12.39	11.16	1.07	0	0	0	0	7.01		0	31.29	2.09	0.99	0	0	0	0	0		0	0	0				0	7.9	1.15		0.24			
12/31/2018 11:59:59 PM	64552	0	18.23	4.88	5.52	11.91	10.4	37.69	0.69	0.77	4.35	30.15	83.37	0.12	0	13.89	2.53	0	0	0	0.09	0		0	14.57	1.25	0.95	0	0	0	0	0.66		0.66	0	0.66	1.28	384.9	6.39	392.58	35.72	1.28		2.14			
12/31/2018 11:59:59 PM	64730	0	18.02	1.45	17.74	8.82	19.2	23.09	0.3	10.04	2.89	26.83	82.05	0	2.31	10.44	4.27	0.6	0.67	0	0.25	0		1.84	20.61	0.59	0.27	2.1	0.07	0.25	0	1.42		3.84	0	3.84				0	22.43	0.36		0.95			
12/31/2018 11:59:59 PM	65205	0	2.54	0.34	0.01	3.42	0.35	92.75	4.78	0	0.31	5.96	99.37	0	0	0.36	0.22	0	0	0	0.05	0		0.05	8.31	0.01	0.01	0	0	0.01	0	0		0.01	0	0.01				0.09	86.08	1.88		0			
12/31/2018 11:59:59 PM	65513	0	0	0	0	0	0	0	0	0	0	0	0	7.45	0	74.71	17.59	0	0	0	0.24	0	0	0	0.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12/31/2018 11:59:59 PM	65559	0	7.91	3.84	4.39	22.3	8.23	12.89	2.01	11.97	1.74	30.21	65.04	0	10.62	18.18	3.42	0	2.57	0	0.17	0		0	23.68	0.53	0.27	0	0	0.01	0	0		0.01	0	0.01	0	0	0	0	10.34	0.53		0.75	0	0	
12/31/2018 11:59:59 PM	65746	0	16.91	3.56	10.92	9.2	14.48	25.31	4.76	9.73	12.42	26.1	88.03	0	1.38	8.8	0.78	0	1	0	0	0		0.77	30.34	0.05	0.04	0.19	0	0.01	0	0.21		0.41	0	0.41	0	0	0	0	19.87	0.68		0.25	0	0	
12/31/2018 11:59:59 PM	65858	0	25.15	3.08	3.9	8.75	6.98	28.52	3.3	3.26	1.8	33.89	74.45	0	3.82	15.91	3.98	0.39	1.41	0	0.37	0.07		0	33.67	1.71	1.27	0	0	0.01	0	0		0.01	0	0.01	0.01	0	0	0.01	25.09	0.14		1.47	0	0.07	
